run,tick,moneySpent
13,330,0
13,331,0
13,332,0
13,333,0
13,334,0
13,335,0
13,336,0
13,337,0
13,338,0
13,339,0
13,340,0
13,341,0
13,342,0
13,343,0
13,344,0
13,345,0
13,346,0
13,347,0
13,348,0
13,349,0
13,350,0
13,351,0
13,352,0
13,353,0
13,354,0
13,355,0
13,356,0
13,357,0
13,358,0
13,359,0
13,360,0
13,361,0
13,362,0
13,363,0
13,364,0
13,365,0
13,366,0
13,367,0
13,368,0
13,369,0
13,370,0
13,371,0
13,372,0
13,373,0
13,374,0
13,375,0
13,376,0
13,377,0
13,378,0
13,379,0
13,380,0
13,381,0
13,382,0
13,383,0
13,384,0
13,385,0
13,386,0
13,387,0
13,388,0
13,389,0
13,390,0
13,391,0
13,392,0
13,393,0
13,394,0
13,395,0
13,396,0
13,397,0
13,398,0
13,399,0
13,400,0
13,401,0
13,402,0
13,403,0
13,404,0
13,405,0
13,406,0
13,407,0
13,408,0
13,409,0
13,410,0
13,411,0
13,412,0
13,413,0
13,414,0
13,415,0
13,416,0
13,417,0
13,418,0
13,419,0
13,420,0
13,421,0
13,422,0
13,423,0
13,424,0
13,425,0
13,426,0
13,427,0
13,428,0
13,429,0
13,430,0
13,431,0
13,432,0
13,433,0
13,434,0
13,435,0
13,436,0
13,437,0
13,438,0
13,439,0
13,440,0
13,441,0
13,442,0
13,443,0
13,444,0
13,445,0
13,446,0
13,447,0
13,448,0
13,449,0
13,450,0
13,451,0
13,452,0
13,453,0
13,454,0
13,455,0
13,456,0
13,457,0
13,458,0
13,459,0
13,460,0
13,461,0
13,462,0
13,463,0
13,464,0
13,465,0
13,466,0
13,467,0
13,468,0
13,469,0
13,470,0
13,471,0
13,472,0
13,473,0
13,474,0
13,475,0
13,476,0
13,477,0
13,478,0
13,479,0
13,480,0
13,481,0
13,482,0
13,483,0
13,484,0
13,485,0
13,486,0
13,487,0
13,488,0
13,489,0
13,490,0
13,491,0
13,492,0
13,493,0
13,494,0
13,495,0
13,496,0
13,497,0
13,498,0
13,499,0
13,500,0
14,1,0
14,2,0
14,3,0
14,4,0
14,5,0
14,6,0
14,7,0
14,8,0
14,9,0
14,10,0
14,11,0
14,12,0
14,13,0
14,14,0
14,15,0
14,16,0
14,17,0
14,18,0
14,19,0
14,20,0
14,21,0
14,22,0
14,23,0
14,24,0
14,25,0
14,26,0
14,27,0
14,28,0
14,29,0
14,30,0
14,31,0
14,32,0
14,33,0
14,34,0
14,35,0
14,36,0
14,37,0
14,38,0
14,39,0
14,40,0
14,41,0
14,42,0
14,43,0
14,44,0
14,45,0
14,46,0
14,47,0
14,48,0
14,49,0
14,50,0
14,51,0
14,52,0
14,53,0
14,54,0
14,55,0
14,56,0
14,57,0
14,58,0
14,59,0
14,60,0
14,61,0
14,62,0
14,63,0
14,64,0
14,65,0
14,66,0
14,67,0
14,68,0
14,69,0
14,70,0
14,71,0
14,72,0
14,73,0
14,74,0
14,75,0
14,76,0
14,77,0
14,78,0
14,79,0
14,80,0
14,81,0
14,82,0
14,83,0
14,84,0
14,85,0
14,86,0
14,87,0
14,88,0
14,89,0
14,90,0
14,91,0
14,92,0
14,93,0
14,94,0
14,95,0
14,96,0
14,97,0
14,98,0
14,99,0
14,100,0
14,101,0
14,102,0
14,103,0
14,104,0
14,105,0
14,106,0
14,107,0
14,108,0
14,109,0
14,110,0
14,111,0
14,112,0
14,113,0
14,114,0
14,115,0
14,116,0
14,117,0
14,118,0
14,119,0
14,120,0
14,121,0
14,122,0
14,123,0
14,124,0
14,125,0
14,126,0
14,127,0
14,128,0
14,129,0
14,130,0
14,131,0
14,132,0
14,133,0
14,134,0
14,135,0
14,136,0
14,137,0
14,138,0
14,139,0
14,140,0
14,141,0
14,142,0
14,143,0
14,144,0
14,145,0
14,146,0
14,147,0
14,148,0
14,149,0
14,150,0
14,151,0
14,152,0
14,153,0
14,154,0
14,155,0
14,156,0
14,157,0
14,158,0
14,159,0
14,160,0
14,161,0
14,162,0
14,163,0
14,164,0
14,165,0
14,166,0
14,167,0
14,168,0
14,169,0
14,170,0
14,171,0
14,172,0
14,173,0
14,174,0
14,175,0
14,176,0
14,177,0
14,178,0
14,179,0
14,180,0
14,181,0
14,182,0
14,183,0
14,184,0
14,185,0
14,186,0
14,187,0
14,188,0
14,189,0
14,190,0
14,191,0
14,192,0
14,193,0
14,194,0
14,195,0
14,196,0
14,197,0
14,198,0
14,199,0
14,200,0
14,201,0
14,202,0
14,203,0
14,204,0
14,205,0
14,206,0
14,207,0
14,208,0
14,209,0
14,210,0
14,211,0
14,212,0
14,213,0
14,214,0
14,215,0
14,216,0
14,217,0
14,218,0
14,219,0
14,220,0
14,221,0
14,222,0
14,223,0
14,224,0
14,225,0
14,226,0
14,227,0
14,228,0
14,229,0
14,230,0
14,231,0
14,232,0
14,233,0
14,234,0
14,235,0
14,236,0
14,237,0
14,238,0
14,239,0
14,240,0
14,241,0
14,242,0
14,243,0
14,244,0
14,245,0
14,246,0
14,247,0
14,248,0
14,249,0
14,250,0
14,251,0
14,252,0
14,253,0
14,254,0
14,255,0
14,256,0
14,257,0
14,258,0
14,259,0
14,260,0
14,261,0
14,262,0
14,263,0
14,264,0
14,265,0
14,266,0
14,267,0
14,268,0
14,269,0
14,270,0
14,271,0
14,272,0
14,273,0
14,274,0
14,275,0
14,276,0
14,277,0
14,278,0
14,279,0
14,280,0
14,281,0
14,282,0
14,283,0
14,284,0
14,285,0
14,286,0
14,287,0
14,288,0
14,289,0
14,290,0
14,291,0
14,292,0
14,293,0
14,294,0
14,295,0
14,296,0
14,297,0
14,298,0
14,299,0
14,300,0
14,301,0
14,302,0
14,303,0
14,304,0
14,305,0
14,306,0
14,307,0
14,308,0
14,309,0
14,310,0
14,311,0
14,312,0
14,313,0
14,314,0
14,315,0
14,316,0
14,317,0
14,318,0
14,319,0
14,320,0
14,321,0
14,322,0
14,323,0
14,324,0
14,325,0
14,326,0
14,327,0
14,328,0
14,329,0
14,330,0
14,331,0
14,332,0
14,333,0
14,334,0
14,335,0
14,336,0
14,337,0
14,338,0
14,339,0
14,340,0
14,341,0
14,342,0
14,343,0
14,344,0
14,345,0
14,346,0
14,347,0
14,348,0
14,349,0
14,350,0
14,351,0
14,352,0
14,353,0
14,354,0
14,355,0
14,356,0
14,357,0
14,358,0
14,359,0
14,360,0
14,361,0
14,362,0
14,363,0
14,364,0
14,365,0
14,366,0
14,367,0
14,368,0
14,369,0
14,370,0
14,371,0
14,372,0
14,373,0
14,374,0
14,375,0
14,376,0
14,377,0
14,378,0
14,379,0
14,380,0
14,381,0
14,382,0
14,383,0
14,384,0
14,385,0
14,386,0
14,387,0
14,388,0
14,389,0
14,390,0
14,391,0
14,392,0
14,393,0
14,394,0
14,395,0
14,396,0
14,397,0
14,398,0
14,399,0
14,400,0
14,401,0
14,402,0
14,403,0
14,404,0
14,405,0
14,406,0
14,407,0
14,408,0
14,409,0
14,410,0
14,411,0
14,412,0
14,413,0
14,414,0
14,415,0
14,416,0
14,417,0
14,418,0
14,419,0
14,420,0
14,421,0
14,422,0
14,423,0
14,424,0
14,425,0
14,426,0
14,427,0
14,428,0
14,429,0
14,430,0
14,431,0
14,432,0
14,433,0
14,434,0
14,435,0
14,436,0
14,437,0
14,438,0
14,439,0
14,440,0
14,441,0
14,442,0
14,443,0
14,444,0
14,445,0
14,446,0
14,447,0
14,448,0
14,449,0
14,450,0
14,451,0
14,452,0
14,453,0
14,454,0
14,455,0
14,456,0
14,457,0
14,458,0
14,459,0
14,460,0
14,461,0
14,462,0
14,463,0
14,464,0
14,465,0
14,466,0
14,467,0
14,468,0
14,469,0
14,470,0
14,471,0
14,472,0
14,473,0
14,474,0
14,475,0
14,476,0
14,477,0
14,478,0
14,479,0
14,480,0
14,481,0
14,482,0
14,483,0
14,484,0
14,485,0
14,486,0
14,487,0
14,488,0
14,489,0
14,490,0
14,491,0
14,492,0
14,493,0
14,494,0
14,495,0
14,496,0
14,497,0
14,498,0
14,499,0
14,500,0
15,1,0
15,2,0
15,3,0
15,4,0
15,5,0
15,6,0
15,7,0
15,8,0
15,9,0
15,10,0
15,11,0
15,12,0
15,13,0
15,14,0
15,15,0
15,16,0
15,17,0
15,18,0
15,19,0
15,20,0
15,21,0
15,22,0
15,23,0
15,24,0
15,25,0
15,26,0
15,27,0
15,28,0
15,29,0
15,30,0
15,31,0
15,32,0
15,33,0
15,34,0
15,35,0
15,36,0
15,37,0
15,38,0
15,39,0
15,40,0
15,41,0
15,42,0
15,43,0
15,44,0
15,45,0
15,46,0
15,47,0
15,48,0
15,49,0
15,50,0
15,51,0
15,52,0
15,53,0
15,54,0
15,55,0
15,56,0
15,57,0
15,58,0
15,59,0
15,60,0
15,61,0
15,62,0
15,63,0
15,64,0
15,65,0
15,66,0
15,67,0
15,68,0
15,69,0
15,70,0
15,71,0
15,72,0
15,73,0
15,74,0
15,75,0
15,76,0
15,77,0
15,78,0
15,79,0
15,80,0
15,81,0
15,82,0
15,83,0
15,84,0
15,85,0
15,86,0
15,87,0
15,88,0
15,89,0
15,90,0
15,91,0
15,92,0
15,93,0
15,94,0
15,95,0
15,96,0
15,97,0
15,98,0
15,99,0
15,100,0
15,101,0
15,102,0
15,103,0
15,104,0
15,105,0
15,106,0
15,107,0
15,108,0
15,109,0
15,110,0
15,111,0
15,112,0
15,113,0
15,114,0
15,115,0
15,116,0
15,117,0
15,118,0
15,119,0
15,120,0
15,121,0
15,122,0
15,123,0
15,124,0
15,125,0
15,126,0
15,127,0
15,128,0
15,129,0
15,130,0
15,131,0
15,132,0
15,133,0
15,134,0
15,135,0
15,136,0
15,137,0
15,138,0
15,139,0
15,140,0
15,141,0
15,142,0
15,143,0
15,144,0
15,145,0
15,146,0
15,147,0
15,148,0
15,149,0
15,150,0
15,151,0
15,152,0
15,153,0
15,154,0
15,155,0
15,156,0
15,157,0
15,158,0
15,159,0
15,160,0
15,161,0
15,162,0
15,163,0
15,164,0
15,165,0
15,166,0
15,167,0
15,168,0
15,169,0
15,170,0
15,171,0
15,172,0
15,173,0
15,174,0
15,175,0
15,176,0
15,177,0
15,178,0
15,179,0
15,180,0
15,181,0
15,182,0
15,183,0
15,184,0
15,185,0
15,186,0
15,187,0
15,188,0
15,189,0
15,190,0
15,191,0
15,192,0
15,193,0
15,194,0
15,195,0
15,196,0
15,197,0
15,198,0
15,199,0
15,200,0
15,201,0
15,202,0
15,203,0
15,204,0
15,205,0
15,206,0
15,207,0
15,208,0
15,209,0
15,210,0
15,211,0
15,212,0
15,213,0
15,214,0
15,215,0
15,216,0
15,217,0
15,218,0
15,219,0
15,220,0
15,221,0
15,222,0
15,223,0
15,224,0
15,225,0
15,226,0
15,227,0
15,228,0
15,229,0
15,230,0
15,231,0
15,232,0
15,233,0
15,234,0
15,235,0
15,236,0
15,237,0
15,238,0
15,239,0
15,240,0
15,241,0
15,242,0
15,243,0
15,244,0
15,245,0
15,246,0
15,247,0
15,248,0
15,249,0
15,250,0
15,251,0
15,252,0
15,253,0
15,254,0
15,255,0
15,256,0
15,257,0
15,258,0
15,259,0
15,260,0
15,261,0
15,262,0
15,263,0
15,264,0
15,265,0
15,266,0
15,267,0
15,268,0
15,269,0
15,270,0
15,271,0
15,272,0
15,273,0
15,274,0
15,275,0
15,276,0
15,277,0
15,278,0
15,279,0
15,280,0
15,281,0
15,282,0
15,283,0
15,284,0
15,285,0
15,286,0
15,287,0
15,288,0
15,289,0
15,290,0
15,291,0
15,292,0
15,293,0
15,294,0
15,295,0
15,296,0
15,297,0
15,298,0
15,299,0
15,300,0
15,301,0
15,302,0
15,303,0
15,304,0
15,305,0
15,306,0
15,307,0
15,308,0
15,309,0
15,310,0
15,311,0
15,312,0
15,313,0
15,314,0
15,315,0
15,316,0
15,317,0
15,318,0
15,319,0
15,320,0
15,321,0
15,322,0
15,323,0
15,324,0
15,325,0
15,326,0
15,327,0
15,328,0
15,329,0
15,330,0
15,331,0
15,332,0
15,333,0
15,334,0
15,335,0
15,336,0
15,337,0
15,338,0
15,339,0
15,340,0
15,341,0
15,342,0
15,343,0
15,344,0
15,345,0
15,346,0
15,347,0
15,348,0
15,349,0
15,350,0
15,351,0
15,352,0
15,353,0
15,354,0
15,355,0
15,356,0
15,357,0
15,358,0
15,359,0
15,360,0
15,361,0
15,362,0
15,363,0
15,364,0
15,365,0
15,366,0
15,367,0
15,368,0
15,369,0
15,370,0
15,371,0
15,372,0
15,373,0
15,374,0
15,375,0
15,376,0
15,377,0
15,378,0
15,379,0
15,380,0
15,381,0
15,382,0
15,383,0
15,384,0
15,385,0
15,386,0
15,387,0
15,388,0
15,389,0
15,390,0
15,391,0
15,392,0
15,393,0
15,394,0
15,395,0
15,396,0
15,397,0
15,398,0
15,399,0
15,400,0
15,401,0
15,402,0
15,403,0
15,404,0
15,405,0
15,406,0
15,407,0
15,408,0
15,409,0
15,410,0
15,411,0
15,412,0
15,413,0
15,414,0
15,415,0
15,416,0
15,417,0
15,418,0
15,419,0
15,420,0
15,421,0
15,422,0
15,423,0
15,424,0
15,425,0
15,426,0
15,427,0
15,428,0
15,429,0
15,430,0
15,431,0
15,432,0
15,433,0
15,434,0
15,435,0
15,436,0
15,437,0
15,438,0
15,439,0
15,440,0
15,441,0
15,442,0
15,443,0
15,444,0
15,445,0
15,446,0
15,447,0
15,448,0
15,449,0
15,450,0
15,451,0
15,452,0
15,453,0
15,454,0
15,455,0
15,456,0
15,457,0
15,458,0
15,459,0
15,460,0
15,461,0
15,462,0
15,463,0
15,464,0
15,465,0
15,466,0
15,467,0
15,468,0
15,469,0
15,470,0
15,471,0
15,472,0
15,473,0
15,474,0
15,475,0
15,476,0
15,477,0
15,478,0
15,479,0
15,480,0
15,481,0
15,482,0
15,483,0
15,484,0
15,485,0
15,486,0
15,487,0
15,488,0
15,489,0
15,490,0
15,491,0
15,492,0
15,493,0
15,494,0
15,495,0
15,496,0
15,497,0
15,498,0
15,499,0
15,500,0
2,1,0
2,2,0
2,3,0
2,4,0
2,5,0
2,6,0
2,7,0
2,8,0
2,9,0
2,10,0
2,11,0
2,12,0
2,13,0
2,14,0
2,15,0
2,16,0
2,17,0
2,18,0
2,19,0
2,20,0
2,21,0
2,22,0
2,23,0
2,24,0
2,25,0
2,26,0
2,27,0
2,28,0
2,29,0
2,30,0
2,31,0
2,32,0
2,33,0
2,34,0
2,35,0
2,36,0
2,37,0
2,38,0
2,39,0
2,40,0
2,41,0
2,42,0
2,43,0
2,44,0
2,45,0
2,46,0
2,47,0
2,48,0
2,49,0
2,50,0
2,51,0
2,52,0
2,53,0
2,54,0
2,55,0
2,56,0
2,57,0
2,58,0
2,59,0
2,60,0
2,61,0
2,62,0
2,63,0
2,64,0
2,65,0
2,66,0
2,67,0
2,68,0
2,69,0
2,70,0
2,71,0
2,72,0
2,73,0
2,74,0
2,75,0
2,76,0
2,77,0
2,78,0
2,79,0
2,80,0
2,81,0
2,82,0
2,83,0
2,84,0
2,85,0
2,86,0
2,87,0
2,88,0
2,89,0
2,90,0
2,91,0
2,92,0
2,93,0
2,94,0
2,95,0
2,96,0
2,97,0
2,98,0
2,99,0
2,100,0
2,101,0
2,102,0
2,103,0
2,104,0
2,105,0
2,106,0
2,107,0
2,108,0
2,109,0
2,110,0
2,111,0
2,112,0
2,113,0
2,114,0
2,115,0
2,116,0
2,117,0
2,118,0
2,119,0
2,120,0
2,121,0
2,122,0
2,123,0
2,124,0
2,125,0
2,126,0
2,127,0
2,128,0
2,129,0
2,130,0
2,131,0
2,132,0
2,133,0
2,134,0
2,135,0
2,136,0
2,137,0
2,138,0
2,139,0
2,140,0
2,141,0
2,142,0
2,143,0
2,144,0
2,145,0
2,146,0
2,147,0
2,148,0
2,149,0
2,150,0
2,151,0
2,152,0
2,153,0
2,154,0
2,155,0
2,156,0
2,157,0
2,158,0
2,159,0
2,160,0
2,161,0
2,162,0
2,163,0
2,164,0
2,165,0
2,166,0
2,167,0
2,168,0
2,169,0
2,170,0
2,171,0
2,172,0
2,173,0
2,174,0
2,175,0
2,176,0
2,177,0
2,178,0
2,179,0
2,180,0
2,181,0
2,182,0
2,183,0
2,184,0
2,185,0
2,186,0
2,187,0
2,188,0
2,189,0
2,190,0
2,191,0
2,192,0
2,193,0
2,194,0
2,195,0
2,196,0
2,197,0
2,198,0
2,199,0
2,200,0
2,201,0
2,202,0
2,203,0
2,204,0
2,205,0
2,206,0
2,207,0
2,208,0
2,209,0
2,210,0
2,211,0
2,212,0
2,213,0
2,214,0
2,215,0
2,216,0
2,217,0
2,218,0
2,219,0
2,220,0
2,221,0
2,222,0
2,223,0
2,224,0
2,225,0
2,226,0
2,227,0
2,228,0
2,229,0
2,230,0
2,231,0
2,232,0
2,233,0
2,234,0
2,235,0
2,236,0
2,237,0
2,238,0
2,239,0
2,240,0
2,241,0
2,242,0
2,243,0
2,244,0
2,245,0
2,246,0
2,247,0
2,248,0
2,249,0
2,250,0
2,251,0
2,252,0
2,253,0
2,254,0
2,255,0
2,256,0
2,257,0
2,258,0
2,259,0
2,260,0
2,261,0
2,262,0
2,263,0
2,264,0
2,265,0
2,266,0
2,267,0
2,268,0
2,269,0
2,270,0
2,271,0
2,272,0
2,273,0
2,274,0
2,275,0
2,276,0
2,277,0
2,278,0
2,279,0
2,280,0
2,281,0
2,282,0
2,283,0
2,284,0
2,285,0
2,286,0
2,287,0
2,288,0
2,289,0
2,290,0
2,291,0
2,292,0
2,293,0
2,294,0
2,295,0
2,296,0
2,297,0
2,298,0
2,299,0
2,300,0
2,301,0
2,302,0
2,303,0
2,304,0
2,305,0
2,306,0
2,307,0
2,308,0
2,309,0
2,310,0
2,311,0
2,312,0
2,313,0
2,314,0
2,315,0
2,316,0
2,317,0
2,318,0
2,319,0
2,320,0
2,321,0
2,322,0
2,323,0
2,324,0
2,325,0
2,326,0
2,327,0
2,328,0
2,329,0
2,330,0
2,331,0
2,332,0
2,333,0
2,334,0
2,335,0
2,336,0
2,337,0
2,338,0
2,339,0
2,340,0
2,341,0
2,342,0
2,343,0
2,344,0
2,345,0
2,346,0
2,347,0
2,348,0
2,349,0
2,350,0
2,351,0
2,352,0
2,353,0
2,354,0
2,355,0
2,356,0
2,357,0
2,358,0
2,359,0
2,360,0
2,361,0
2,362,0
2,363,0
2,364,0
2,365,0
2,366,0
2,367,0
2,368,0
2,369,0
2,370,0
2,371,0
2,372,0
2,373,0
2,374,0
2,375,0
2,376,0
2,377,0
2,378,0
2,379,0
2,380,0
2,381,0
2,382,0
2,383,0
2,384,0
2,385,0
2,386,0
2,387,0
2,388,0
2,389,0
2,390,0
2,391,0
2,392,0
2,393,0
2,394,0
2,395,0
2,396,0
2,397,0
2,398,0
2,399,0
2,400,0
2,401,0
2,402,0
2,403,0
2,404,0
2,405,0
2,406,0
2,407,0
2,408,0
2,409,0
2,410,0
2,411,0
2,412,0
2,413,0
2,414,0
2,415,0
2,416,0
2,417,0
2,418,0
2,419,0
2,420,0
2,421,0
2,422,0
2,423,0
2,424,0
2,425,0
2,426,0
2,427,0
2,428,0
2,429,0
2,430,0
2,431,0
2,432,0
2,433,0
2,434,0
2,435,0
2,436,0
2,437,0
2,438,0
2,439,0
2,440,0
2,441,0
2,442,0
2,443,0
2,444,0
2,445,0
2,446,0
2,447,0
2,448,0
2,449,0
2,450,0
2,451,0
2,452,0
2,453,0
2,454,0
2,455,0
2,456,0
2,457,0
2,458,0
2,459,0
2,460,0
2,461,0
2,462,0
2,463,0
2,464,0
2,465,0
2,466,0
2,467,0
2,468,0
2,469,0
2,470,0
2,471,0
2,472,0
2,473,0
2,474,0
2,475,0
2,476,0
2,477,0
2,478,0
2,479,0
2,480,0
2,481,0
2,482,0
2,483,0
2,484,0
2,485,0
2,486,0
2,487,0
2,488,0
2,489,0
2,490,0
2,491,0
2,492,0
2,493,0
2,494,0
2,495,0
2,496,0
2,497,0
2,498,0
2,499,0
2,500,0
3,1,0
3,2,0
3,3,0
3,4,0
3,5,0
3,6,0.165
3,7,0.122
3,8,0.161
3,9,0.218
3,10,0.357
3,11,0.601
3,12,0.83
3,13,0.991
3,14,1.167
3,15,1.253
3,16,1.264
3,17,1.496
3,18,1.612
3,19,1.79
3,20,1.945
3,21,1.93
3,22,2.145
3,23,2.153
3,24,2.439
3,25,2.546
3,26,2.724
3,27,2.673
3,28,2.776
3,29,2.824
3,30,3.043
3,31,3.044
3,32,3.142
3,33,3.099
3,34,3.188
3,35,3.309
3,36,3.3
3,37,3.385
3,38,3.376
3,39,3.564
3,40,3.504
3,41,3.528
3,42,3.649
3,43,3.531
3,44,3.645
3,45,3.652
3,46,3.828
3,47,3.621
3,48,3.743
3,49,3.795
3,50,3.649
3,51,3.836
3,52,3.84
3,53,3.861
3,54,3.788
3,55,3.822
3,56,3.782
3,57,3.735
3,58,4.016
3,59,3.777
3,60,3.915
3,61,3.843
3,62,3.879
3,63,3.822
3,64,3.944
3,65,3.903
3,66,3.916
3,67,3.919
3,68,3.886
3,69,3.935
3,70,3.946
3,71,3.985
3,72,3.854
3,73,3.915
3,74,3.993
3,75,3.988
3,76,4.148
3,77,4.027
3,78,3.817
3,79,4.012
3,80,3.685
3,81,3.951
3,82,3.759
3,83,3.737
3,84,3.892
3,85,3.778
3,86,3.911
3,87,3.948
3,88,3.798
3,89,3.714
3,90,3.784
3,91,3.733
3,92,3.771
3,93,3.736
3,94,3.732
3,95,3.706
3,96,3.796
3,97,3.722
3,98,3.676
3,99,3.77
3,100,3.832
3,101,3.816
3,102,3.649
3,103,3.751
3,104,3.718
3,105,3.741
3,106,3.623
3,107,3.658
3,108,3.607
3,109,3.714
3,110,3.602
3,111,3.705
3,112,3.683
3,113,3.627
3,114,3.643
3,115,3.59
3,116,3.471
3,117,3.57
3,118,3.674
3,119,3.577
3,120,3.503
3,121,3.66
3,122,3.466
3,123,3.474
3,124,3.567
3,125,3.507
3,126,3.516
3,127,3.633
3,128,3.417
3,129,3.478
3,130,3.535
3,131,3.642
3,132,3.31
3,133,3.28
3,134,3.611
3,135,3.543
3,136,3.425
3,137,3.404
3,138,3.466
3,139,3.282
3,140,3.502
3,141,3.502
3,142,3.4
3,143,3.408
3,144,3.457
3,145,3.258
3,146,3.224
3,147,3.29
3,148,3.281
3,149,3.25
3,150,3.444
3,151,3.284
3,152,3.145
3,153,3.338
3,154,3.354
3,155,3.417
3,156,3.207
3,157,3.18
3,158,3.263
3,159,3.237
3,160,3.261
3,161,3.121
3,162,3.182
3,163,3.297
3,164,3.237
3,165,3.175
3,166,3.316
3,167,3.158
3,168,3.242
3,169,3.08
3,170,3.22
3,171,3.291
3,172,3.034
3,173,3.134
3,174,3.301
3,175,3.233
3,176,3.166
3,177,3.151
3,178,3.087
3,179,3.118
3,180,2.963
3,181,3.099
3,182,3.112
3,183,3.078
3,184,3.16
3,185,3.056
3,186,3.181
3,187,3.043
3,188,3.111
3,189,3.099
3,190,3.111
3,191,3.018
3,192,3.03
3,193,3.129
3,194,3.138
3,195,3.046
3,196,2.956
3,197,3.127
3,198,2.928
3,199,2.967
3,200,3.004
3,201,3.179
3,202,3.082
3,203,3.08
3,204,2.907
3,205,3.022
3,206,3.053
3,207,3.088
3,208,3.067
3,209,2.944
3,210,2.969
3,211,3.012
3,212,3.014
3,213,2.989
3,214,2.925
3,215,3.028
3,216,2.971
3,217,2.877
3,218,3.025
3,219,3.016
3,220,2.905
3,221,2.966
3,222,2.975
3,223,2.901
3,224,2.925
3,225,2.756
3,226,2.819
3,227,2.896
3,228,2.885
3,229,2.883
3,230,2.975
3,231,2.97
3,232,2.823
3,233,2.894
3,234,2.955
3,235,2.783
3,236,2.984
3,237,2.928
3,238,2.843
3,239,2.832
3,240,2.723
3,241,2.779
3,242,2.66
3,243,2.762
3,244,2.794
3,245,2.854
3,246,2.698
3,247,2.694
3,248,2.909
3,249,2.696
3,250,2.824
3,251,2.86
3,252,2.799
3,253,2.85
3,254,2.867
3,255,2.78
3,256,2.768
3,257,2.773
3,258,2.689
3,259,2.638
3,260,2.782
3,261,2.747
3,262,2.771
3,263,2.837
3,264,2.717
3,265,2.808
3,266,2.661
3,267,2.758
3,268,2.848
3,269,2.697
3,270,2.663
3,271,2.712
3,272,2.625
3,273,2.694
3,274,2.646
3,275,2.653
3,276,2.632
3,277,2.513
3,278,2.574
3,279,2.632
3,280,2.688
3,281,2.607
3,282,2.576
3,283,2.664
3,284,2.528
3,285,2.629
3,286,2.566
3,287,2.71
3,288,2.546
3,289,2.59
3,290,2.489
3,291,2.595
3,292,2.541
3,293,2.628
3,294,2.508
3,295,2.551
3,296,2.448
3,297,2.456
3,298,2.396
3,299,2.509
3,300,2.441
3,301,2.593
3,302,2.454
3,303,2.374
3,304,2.579
3,305,2.556
3,306,2.494
3,307,2.512
3,308,2.544
3,309,2.461
3,310,2.401
3,311,2.275
3,312,2.512
3,313,2.534
3,314,2.464
3,315,2.325
3,316,2.493
3,317,2.489
3,318,2.553
3,319,2.429
3,320,2.361
3,321,2.409
3,322,2.351
3,323,2.421
3,324,2.511
3,325,2.351
3,326,2.301
3,327,2.256
3,328,2.434
3,329,2.373
3,330,2.594
3,331,2.373
3,332,2.321
3,333,2.437
3,334,2.289
3,335,2.161
3,336,2.313
3,337,2.451
3,338,2.326
3,339,2.404
3,340,2.4
3,341,2.355
3,342,2.357
3,343,2.204
3,344,2.304
3,345,2.406
3,346,2.205
3,347,2.221
3,348,2.343
3,349,2.334
3,350,2.343
3,351,2.348
3,352,2.343
3,353,2.313
3,354,2.193
3,355,2.3
3,356,2.25
3,357,2.386
3,358,2.326
3,359,2.422
3,360,2.272
3,361,2.255
3,362,2.336
3,363,2.274
3,364,2.188
3,365,2.318
3,366,2.244
3,367,2.216
3,368,2.319
3,369,2.198
3,370,2.265
3,371,2.213
3,372,2.22
3,373,2.288
3,374,2.27
3,375,2.247
3,376,2.214
3,377,2.159
3,378,2.075
3,379,2.119
3,380,2.135
3,381,2.233
3,382,2.25
3,383,2.119
3,384,2.164
3,385,2.296
3,386,2.283
3,387,2.213
3,388,2.232
3,389,2.171
3,390,2.214
3,391,2.152
3,392,2.157
3,393,2.158
3,394,2.192
3,395,2.248
3,396,2.136
3,397,2.251
3,398,2.19
3,399,2.127
3,400,2.232
3,401,2.158
3,402,2.159
3,403,2.104
3,404,2.174
3,405,2.105
3,406,2.108
3,407,2.172
3,408,2.124
3,409,2.084
3,410,2.109
3,411,2.112
3,412,2.164
3,413,2.153
3,414,2.269
3,415,2.185
3,416,2.079
3,417,2.198
3,418,2.132
3,419,2.157
3,420,2.021
3,421,2.117
3,422,2.078
3,423,2.173
3,424,2.03
3,425,2.072
3,426,2.012
3,427,2.112
3,428,2.121
3,429,1.953
3,430,2.065
3,431,2.075
3,432,2.116
3,433,2.006
3,434,1.966
3,435,1.953
3,436,2.094
3,437,2
3,438,2.072
3,439,1.953
3,440,2.007
3,441,1.895
3,442,2.02
3,443,2.038
3,444,2.027
3,445,2.103
3,446,2.082
3,447,1.959
3,448,1.891
3,449,2.01
3,450,2.023
3,451,1.996
3,452,1.929
3,453,2.012
3,454,1.933
3,455,1.987
3,456,1.947
3,457,2.026
3,458,2.008
3,459,1.928
3,460,1.948
3,461,2.012
3,462,2.045
3,463,2.036
3,464,1.937
3,465,1.947
3,466,1.968
3,467,2.01
3,468,1.972
3,469,1.961
3,470,2.032
3,471,1.997
3,472,1.88
3,473,2.031
3,474,1.856
3,475,1.908
3,476,2.039
3,477,1.908
3,478,1.984
3,479,1.967
3,480,1.994
3,481,1.943
3,482,1.895
3,483,1.863
3,484,1.873
3,485,1.98
3,486,2.065
3,487,1.991
3,488,1.981
3,489,1.895
3,490,1.891
3,491,1.85
3,492,1.969
3,493,1.89
3,494,1.85
3,495,1.89
3,496,1.966
