run,getThreshold,tick
11,8.877929688,413
11,8.881835937,414
11,8.909179687,415
11,8.88671875,416
11,8.881835937,417
11,8.916015625,418
11,8.864257812,419
11,8.856445312,420
11,8.893554687,421
11,8.922851562,422
11,8.93359375,423
11,8.965820312,424
11,8.959960937,425
11,8.991210937,426
11,9.00390625,427
11,8.958984375,428
11,8.985351563,429
11,8.947265625,430
11,9.012695313,431
11,9.01953125,432
11,9.049804687,433
11,8.9921875,434
11,8.994140625,435
11,8.995117187,436
11,8.993164063,437
11,8.98046875,438
11,9.01953125,439
11,9.022460938,440
11,8.953125,441
11,8.990234375,442
11,8.96875,443
11,8.994140625,444
11,8.994140625,445
11,9.005859375,446
11,9.01171875,447
11,9.041992188,448
11,8.9921875,449
11,9.006835938,450
11,9.045898437,451
11,9.0078125,452
11,9.013671875,453
11,9.022460937,454
11,9.008789063,455
11,8.94921875,456
11,8.934570312,457
11,8.938476562,458
11,8.952148437,459
11,9.005859375,460
11,9.02734375,461
11,9.018554688,462
11,9.040039063,463
11,9.020507812,464
11,9.028320313,465
11,9.010742187,466
11,9.005859375,467
11,8.9375,468
11,8.94140625,469
11,8.939453125,470
11,8.93359375,471
11,8.982421875,472
11,9.046875,473
11,9.033203125,474
11,8.995117188,475
11,8.9140625,476
11,8.969726562,477
11,9.014648437,478
11,9.053710937,479
11,8.97265625,480
11,8.942382813,481
11,8.932617187,482
11,8.958984375,483
11,8.986328125,484
11,8.983398437,485
11,8.961914063,486
11,8.977539062,487
11,8.984375,488
11,8.994140625,489
11,8.950195312,490
11,8.954101563,491
11,8.967773437,492
11,8.947265625,493
11,8.94921875,494
11,8.997070313,495
11,8.99609375,496
11,9,497
11,9.01953125,498
11,9.000976562,499
11,8.970703125,500
12,5,1
12,6,2
12,7,3
12,7.844726562,4
12,8.708984375,5
12,9.526367188,6
12,9.779296875,7
12,9.903320313,8
12,9.930664063,9
12,9.955078125,10
12,9.9609375,11
12,9.966796875,12
12,9.958007812,13
12,9.956054688,14
12,9.969726562,15
12,9.967773438,16
12,9.965820312,17
12,9.965820312,18
12,9.958984375,19
12,9.9609375,20
12,9.971679687,21
12,9.9765625,22
12,9.981445313,23
12,9.979492188,24
12,9.978515625,25
12,9.97265625,26
12,9.971679687,27
12,9.966796875,28
12,9.9609375,29
12,9.969726562,30
12,9.953125,31
12,9.975585938,32
12,9.985351563,33
12,9.984375,34
12,9.986328125,35
12,9.98046875,36
12,9.989257813,37
12,9.978515625,38
12,9.969726562,39
12,9.959960938,40
12,9.9609375,41
12,9.970703125,42
12,9.974609375,43
12,9.98046875,44
12,9.981445313,45
12,9.978515625,46
12,9.979492187,47
12,9.974609375,48
12,9.982421875,49
12,9.986328125,50
12,9.981445313,51
12,9.977539063,52
12,9.981445312,53
12,9.982421875,54
12,9.98046875,55
12,9.981445313,56
12,9.973632812,57
12,9.963867188,58
12,9.970703125,59
12,9.96875,60
12,9.971679687,61
12,9.973632812,62
12,9.967773437,63
12,9.970703125,64
12,9.970703125,65
12,9.966796875,66
12,9.977539062,67
12,9.974609375,68
12,9.969726563,69
12,9.97265625,70
12,9.9765625,71
12,9.9765625,72
12,9.969726562,73
12,9.962890625,74
12,9.963867188,75
12,9.969726562,76
12,9.977539063,77
12,9.977539063,78
12,9.981445312,79
12,9.987304688,80
12,9.989257812,81
12,9.982421875,82
12,9.985351563,83
12,9.989257813,84
12,9.978515625,85
12,9.981445313,86
12,9.985351562,87
12,9.98046875,88
12,9.978515625,89
12,9.977539063,90
12,9.979492188,91
12,9.982421875,92
12,9.983398438,93
12,9.971679688,94
12,9.974609375,95
12,9.977539063,96
12,9.9765625,97
12,9.985351562,98
12,9.984375,99
12,9.983398438,100
12,9.981445313,101
12,9.977539062,102
12,9.97265625,103
12,9.986328125,104
12,9.979492188,105
12,9.978515625,106
12,9.977539063,107
12,9.96875,108
12,9.96875,109
12,9.96875,110
12,9.958984375,111
12,9.958007812,112
12,9.963867187,113
12,9.958984375,114
12,9.954101562,115
12,9.958007813,116
12,9.9609375,117
12,9.969726562,118
12,9.97265625,119
12,9.974609375,120
12,9.979492187,121
12,9.979492188,122
12,9.97265625,123
12,9.977539063,124
12,9.978515625,125
12,9.98046875,126
12,9.979492188,127
12,9.982421875,128
12,9.983398438,129
12,9.984375,130
12,9.978515625,131
12,9.96875,132
12,9.973632812,133
12,9.96875,134
12,9.965820312,135
12,9.962890625,136
12,9.967773438,137
12,9.962890625,138
12,9.961914062,139
12,9.966796875,140
12,9.9609375,141
12,9.955078125,142
12,9.955078125,143
12,9.9453125,144
12,9.946289063,145
12,9.963867187,146
12,9.958984375,147
12,9.958984375,148
12,9.961914062,149
12,9.958007813,150
12,9.958007812,151
12,9.954101562,152
12,9.958984375,153
12,9.959960937,154
12,9.954101563,155
12,9.940429687,156
12,9.932617187,157
12,9.932617188,158
12,9.924804688,159
12,9.922851563,160
12,9.919921875,161
12,9.911132812,162
12,9.913085937,163
12,9.918945312,164
12,9.911132812,165
12,9.911132812,166
12,9.919921875,167
12,9.909179688,168
12,9.908203125,169
12,9.911132812,170
12,9.916992188,171
12,9.912109375,172
12,9.915039063,173
12,9.900390625,174
12,9.901367188,175
12,9.90234375,176
12,9.913085938,177
12,9.913085938,178
12,9.911132812,179
12,9.912109375,180
12,9.919921875,181
12,9.921875,182
12,9.92578125,183
12,9.930664062,184
12,9.932617188,185
12,9.93359375,186
12,9.934570313,187
12,9.931640625,188
12,9.926757813,189
12,9.928710938,190
12,9.924804687,191
12,9.920898438,192
12,9.920898438,193
12,9.9140625,194
12,9.919921875,195
12,9.9296875,196
12,9.932617187,197
12,9.940429687,198
12,9.944335937,199
12,9.952148438,200
12,9.950195312,201
12,9.954101562,202
12,9.9609375,203
12,9.958007813,204
12,9.9453125,205
12,9.943359375,206
12,9.9453125,207
12,9.939453125,208
12,9.9375,209
12,9.944335937,210
12,9.936523437,211
12,9.942382812,212
12,9.948242187,213
12,9.950195313,214
12,9.946289062,215
12,9.946289062,216
12,9.942382812,217
12,9.944335937,218
12,9.932617187,219
12,9.92578125,220
12,9.9296875,221
12,9.928710937,222
12,9.9296875,223
12,9.934570312,224
12,9.935546875,225
12,9.913085938,226
12,9.8984375,227
12,9.891601563,228
12,9.899414063,229
12,9.899414063,230
12,9.901367187,231
12,9.903320312,232
12,9.909179688,233
12,9.913085938,234
12,9.916015625,235
12,9.915039062,236
12,9.91015625,237
12,9.903320313,238
12,9.903320312,239
12,9.905273437,240
12,9.904296875,241
12,9.897460938,242
12,9.899414063,243
12,9.903320312,244
12,9.909179687,245
12,9.91796875,246
12,9.919921875,247
12,9.91796875,248
12,9.905273437,249
12,9.896484375,250
12,9.895507812,251
12,9.889648438,252
12,9.89453125,253
12,9.900390625,254
12,9.895507812,255
12,9.899414063,256
12,9.887695312,257
12,9.890625,258
12,9.885742187,259
12,9.890625,260
12,9.891601562,261
12,9.87109375,262
12,9.875,263
12,9.877929688,264
12,9.879882813,265
12,9.866210937,266
12,9.865234375,267
12,9.860351562,268
12,9.8515625,269
12,9.848632813,270
12,9.838867188,271
12,9.84765625,272
12,9.857421875,273
12,9.86328125,274
12,9.844726562,275
12,9.852539063,276
12,9.853515625,277
12,9.848632813,278
12,9.857421875,279
12,9.8515625,280
12,9.85546875,281
12,9.866210937,282
12,9.875,283
12,9.870117187,284
12,9.864257813,285
12,9.858398437,286
12,9.858398437,287
12,9.873046875,288
12,9.866210937,289
12,9.87109375,290
12,9.873046875,291
12,9.857421875,292
12,9.850585937,293
12,9.850585937,294
12,9.852539062,295
12,9.848632813,296
12,9.840820312,297
12,9.844726563,298
12,9.8359375,299
12,9.831054688,300
12,9.814453125,301
12,9.8125,302
12,9.81640625,303
12,9.814453125,304
12,9.784179687,305
12,9.783203125,306
12,9.788085938,307
12,9.784179688,308
12,9.774414063,309
12,9.765625,310
12,9.760742188,311
12,9.76171875,312
12,9.759765625,313
12,9.755859375,314
12,9.740234375,315
12,9.74609375,316
12,9.744140625,317
12,9.739257812,318
12,9.73828125,319
12,9.723632813,320
12,9.719726563,321
12,9.72265625,322
12,9.725585938,323
12,9.71875,324
12,9.711914063,325
12,9.708984375,326
12,9.698242187,327
12,9.698242187,328
12,9.698242187,329
12,9.706054687,330
12,9.705078125,331
12,9.698242187,332
12,9.697265625,333
12,9.692382813,334
12,9.703125,335
12,9.713867188,336
12,9.701171875,337
12,9.703125,338
12,9.71875,339
12,9.72265625,340
12,9.724609375,341
12,9.735351563,342
12,9.737304688,343
12,9.735351562,344
12,9.735351562,345
12,9.736328125,346
12,9.745117188,347
12,9.748046875,348
12,9.750976563,349
12,9.748046875,350
12,9.745117187,351
12,9.744140625,352
12,9.747070313,353
12,9.741210937,354
12,9.743164062,355
12,9.745117187,356
12,9.745117187,357
12,9.750976562,358
12,9.74609375,359
12,9.7421875,360
12,9.732421875,361
12,9.735351563,362
12,9.736328125,363
12,9.727539063,364
12,9.71875,365
12,9.711914063,366
12,9.711914063,367
12,9.711914063,368
12,9.716796875,369
12,9.712890625,370
12,9.71875,371
12,9.711914063,372
12,9.7265625,373
12,9.708984375,374
12,9.697265625,375
12,9.676757813,376
12,9.66796875,377
12,9.647460937,378
12,9.6484375,379
12,9.6484375,380
12,9.654296875,381
12,9.658203125,382
12,9.653320313,383
12,9.661132812,384
12,9.668945313,385
12,9.670898438,386
12,9.680664063,387
12,9.6875,388
12,9.708007813,389
12,9.708984375,390
12,9.732421875,391
12,9.728515625,392
12,9.731445313,393
12,9.741210937,394
12,9.744140625,395
12,9.751953125,396
12,9.758789062,397
12,9.760742188,398
12,9.760742188,399
12,9.756835938,400
12,9.75,401
12,9.747070313,402
12,9.748046875,403
12,9.749023438,404
12,9.744140625,405
12,9.749023437,406
12,9.732421875,407
12,9.733398438,408
12,9.71875,409
12,9.723632812,410
12,9.71875,411
12,9.719726563,412
12,9.724609375,413
12,9.724609375,414
12,9.7109375,415
12,9.692382812,416
12,9.686523437,417
12,9.689453125,418
12,9.673828125,419
12,9.6796875,420
12,9.674804688,421
12,9.671875,422
12,9.673828125,423
12,9.6796875,424
12,9.69140625,425
12,9.693359375,426
12,9.690429687,427
12,9.688476563,428
12,9.685546875,429
12,9.688476563,430
12,9.6875,431
12,9.698242187,432
12,9.689453125,433
12,9.689453125,434
12,9.688476562,435
12,9.686523437,436
12,9.676757813,437
12,9.677734375,438
12,9.674804688,439
12,9.685546875,440
12,9.684570312,441
12,9.688476562,442
12,9.686523437,443
12,9.680664062,444
12,9.692382812,445
12,9.702148437,446
12,9.70703125,447
12,9.715820313,448
12,9.719726562,449
12,9.721679688,450
12,9.724609375,451
12,9.728515625,452
12,9.725585938,453
12,9.723632812,454
12,9.720703125,455
12,9.720703125,456
12,9.7109375,457
12,9.704101562,458
12,9.702148437,459
12,9.705078125,460
12,9.708984375,461
12,9.713867187,462
12,9.708984375,463
12,9.696289062,464
12,9.702148438,465
12,9.702148438,466
12,9.717773438,467
12,9.728515625,468
12,9.7265625,469
12,9.731445313,470
12,9.732421875,471
12,9.737304687,472
12,9.740234375,473
12,9.740234375,474
12,9.733398438,475
12,9.719726563,476
12,9.73046875,477
12,9.740234375,478
12,9.747070313,479
12,9.741210938,480
12,9.731445313,481
12,9.725585938,482
12,9.740234375,483
12,9.734375,484
12,9.723632812,485
12,9.728515625,486
12,9.716796875,487
12,9.723632812,488
12,9.72265625,489
12,9.709960938,490
12,9.7109375,491
12,9.7109375,492
12,9.7109375,493
12,9.702148437,494
12,9.701171875,495
12,9.706054687,496
12,9.706054687,497
12,9.708007812,498
12,9.704101562,499
12,9.6953125,500
13,5,1
13,6,2
13,7,3
13,8,4
13,9,5
13,10,6
13,10,7
13,10,8
13,10,9
13,9.698242188,10
13,9.396484375,11
13,9.094726563,12
13,8.79296875,13
13,8.491210937,14
13,8.189453125,15
13,8.491210937,16
13,8.79296875,17
13,9.094726563,18
13,9.396484375,19
13,9.646484375,20
13,9.328125,21
13,9.009765625,22
13,8.69140625,23
13,8.373046875,24
13,8.0546875,25
13,8.373046875,26
13,8.69140625,27
13,9.009765625,28
13,9.328125,29
13,9.5859375,30
13,9.279296875,31
13,8.940429688,32
13,8.6015625,33
13,8.262695313,34
13,7.923828125,35
13,8.262695313,36
13,8.6015625,37
13,8.940429688,38
13,9.279296875,39
13,9.629882813,40
13,9.375976563,41
13,9.088867187,42
13,8.798828125,43
13,8.508789062,44
13,8.21875,45
13,8.508789062,46
13,8.798828125,47
13,9.088867187,48
13,9.37890625,49
13,9.600585937,50
13,9.31640625,51
13,9.000976563,52
13,8.681640625,53
13,8.362304687,54
13,8.04296875,55
13,8.362304687,56
13,8.681640625,57
13,9.000976563,58
13,9.3203125,59
13,9.537109375,60
13,9.216796875,61
13,8.859375,62
13,8.5,63
13,8.140625,64
13,7.78125,65
13,8.140625,66
13,8.5,67
13,8.859375,68
13,9.21875,69
13,9.569335938,70
13,9.3046875,71
13,8.982421875,72
13,8.66015625,73
13,8.337890625,74
13,8.015625,75
13,8.337890625,76
13,8.66015625,77
13,8.982421875,78
13,9.3046875,79
13,9.615234375,80
13,9.357421875,81
13,9.059570312,82
13,8.756835938,83
13,8.454101563,84
13,8.151367188,85
13,8.454101563,86
13,8.756835938,87
13,9.059570312,88
13,9.362304688,89
13,9.624023438,90
13,9.345703125,91
13,9.037109375,92
13,8.727539062,93
13,8.41796875,94
13,8.108398438,95
13,8.41796875,96
13,8.727539062,97
13,9.037109375,98
13,9.346679687,99
13,9.5703125,100
13,9.254882812,101
13,8.907226563,102
13,8.559570313,103
13,8.211914063,104
13,7.864257813,105
13,8.211914063,106
13,8.559570313,107
13,8.907226563,108
13,9.254882812,109
13,9.572265625,110
13,9.287109375,111
13,8.958984375,112
13,8.62890625,113
13,8.298828125,114
13,7.96875,115
13,8.298828125,116
13,8.62890625,117
13,8.958984375,118
13,9.2890625,119
13,9.6015625,120
13,9.334960938,121
13,9.0234375,122
13,8.708984375,123
13,8.39453125,124
13,8.080078125,125
13,8.39453125,126
13,8.708984375,127
13,9.0234375,128
13,9.337890625,129
13,9.630859375,130
13,9.354492187,131
13,9.045898438,132
13,8.737304687,133
13,8.428710938,134
13,8.120117188,135
13,8.428710938,136
13,8.737304687,137
13,9.045898438,138
13,9.354492187,139
13,9.627929688,140
13,9.349609375,141
13,9.047851563,142
13,8.745117188,143
13,8.442382813,144
13,8.139648437,145
13,8.442382813,146
13,8.745117188,147
13,9.047851563,148
13,9.350585937,149
13,9.602539063,150
13,9.322265625,151
13,9.004882813,152
13,8.684570313,153
13,8.364257812,154
13,8.043945312,155
13,8.364257812,156
13,8.684570313,157
13,9.004882813,158
13,9.325195313,159
13,9.637695312,160
13,9.373046875,161
13,9.077148438,162
13,8.780273438,163
13,8.483398437,164
13,8.186523437,165
13,8.483398437,166
13,8.780273438,167
13,9.077148438,168
13,9.374023437,169
13,9.594726562,170
13,9.295898438,171
13,8.96875,172
13,8.640625,173
13,8.3125,174
13,7.984375,175
13,8.3125,176
13,8.640625,177
13,8.96875,178
13,9.296875,179
13,9.565429688,180
13,9.267578125,181
13,8.927734375,182
13,8.5859375,183
13,8.244140625,184
13,7.90234375,185
13,8.244140625,186
13,8.5859375,187
13,8.927734375,188
13,9.26953125,189
13,9.610351563,190
13,9.358398438,191
13,9.0625,192
13,8.765625,193
13,8.46875,194
13,8.171875,195
13,8.46875,196
13,8.765625,197
13,9.0625,198
13,9.359375,199
13,9.611328125,200
13,9.34375,201
13,9.032226562,202
13,8.719726563,203
13,8.407226563,204
13,8.094726562,205
13,8.407226563,206
13,8.719726563,207
13,9.032226562,208
13,9.344726563,209
13,9.569335937,210
13,9.245117187,211
13,8.893554688,212
13,8.541015625,213
13,8.188476562,214
13,7.8359375,215
13,8.188476562,216
13,8.541015625,217
13,8.893554688,218
13,9.24609375,219
13,9.610351562,220
13,9.346679688,221
13,9.038085938,222
13,8.728515625,223
13,8.418945312,224
13,8.109375,225
13,8.418945312,226
13,8.728515625,227
13,9.038085938,228
13,9.34765625,229
13,9.584960937,230
13,9.2734375,231
13,8.93359375,232
13,8.591796875,233
13,8.25,234
13,7.908203125,235
13,8.25,236
13,8.591796875,237
13,8.93359375,238
13,9.275390625,239
13,9.592773438,240
13,9.306640625,241
13,8.984375,242
13,8.661132812,243
13,8.337890625,244
13,8.014648438,245
13,8.337890625,246
13,8.661132812,247
13,8.984375,248
13,9.307617188,249
13,9.59375,250
13,9.3203125,251
13,9.006835938,252
13,8.690429688,253
13,8.374023437,254
13,8.057617187,255
13,8.374023437,256
13,8.690429688,257
13,9.006835938,258
13,9.323242188,259
13,9.55859375,260
13,9.243164063,261
13,8.887695313,262
13,8.532226563,263
13,8.176757813,264
13,7.821289062,265
13,8.176757813,266
13,8.532226563,267
13,8.887695313,268
13,9.243164063,269
13,9.573242188,270
13,9.290039062,271
13,8.969726562,272
13,8.645507813,273
13,8.321289063,274
13,7.997070312,275
13,8.321289063,276
13,8.645507813,277
13,8.969726562,278
13,9.293945313,279
13,9.564453125,280
13,9.286132812,281
13,8.955078125,282
13,8.623046875,283
13,8.291015625,284
13,7.958984375,285
13,8.291015625,286
13,8.623046875,287
13,8.955078125,288
13,9.287109375,289
13,9.563476562,290
13,9.267578125,291
13,8.9296875,292
13,8.588867187,293
13,8.248046875,294
13,7.907226563,295
13,8.248046875,296
13,8.588867187,297
13,8.9296875,298
13,9.270507813,299
13,9.603515625,300
13,9.333984375,301
13,9.020507813,302
13,8.706054687,303
13,8.391601562,304
13,8.077148437,305
13,8.391601562,306
13,8.706054687,307
13,9.020507813,308
13,9.334960938,309
13,9.60546875,310
13,9.317382813,311
13,9.002929687,312
13,8.686523437,313
13,8.370117188,314
13,8.053710938,315
13,8.370117188,316
13,8.686523437,317
13,9.002929687,318
13,9.319335938,319
13,9.580078125,320
13,9.291992187,321
13,8.967773438,322
13,8.637695312,323
13,8.307617188,324
13,7.977539062,325
13,8.307617188,326
13,8.637695312,327
13,8.967773438,328
13,9.297851562,329
13,9.583984375,330
13,9.302734375,331
13,8.98046875,332
13,8.658203125,333
13,8.3359375,334
13,8.013671875,335
13,8.3359375,336
13,8.658203125,337
13,8.98046875,338
13,9.302734375,339
13,9.58984375,340
13,9.323242187,341
13,9.008789062,342
13,8.693359375,343
13,8.377929688,344
13,8.0625,345
13,8.377929688,346
13,8.693359375,347
13,9.008789062,348
13,9.32421875,349
13,9.61328125,350
13,9.34765625,351
13,9.044921875,352
13,8.739257813,353
13,8.43359375,354
13,8.127929687,355
13,8.43359375,356
13,8.739257813,357
13,9.044921875,358
13,9.350585938,359
13,9.61328125,360
13,9.333007812,361
13,9.020507813,362
13,8.70703125,363
13,8.393554688,364
13,8.080078125,365
13,8.393554688,366
13,8.70703125,367
13,9.020507813,368
13,9.333984375,369
13,9.599609375,370
13,9.305664063,371
13,8.981445312,372
13,8.655273437,373
13,8.328125,374
13,8.000976563,375
13,8.328125,376
13,8.655273437,377
13,8.982421875,378
13,9.309570312,379
13,9.629882813,380
13,9.366210937,381
13,9.072265625,382
13,8.776367188,383
13,8.48046875,384
13,8.184570312,385
13,8.48046875,386
13,8.776367188,387
13,9.072265625,388
13,9.368164062,389
13,9.592773438,390
13,9.30859375,391
13,8.991210937,392
13,8.671875,393
13,8.352539063,394
13,8.033203125,395
13,8.352539063,396
13,8.671875,397
13,8.991210937,398
13,9.310546875,399
13,9.584960937,400
13,9.30078125,401
13,8.974609375,402
13,8.645507813,403
13,8.31640625,404
13,7.987304688,405
13,8.31640625,406
13,8.645507813,407
13,8.974609375,408
13,9.303710937,409
13,9.572265625,410
13,9.264648438,411
13,8.926757812,412
13,8.5859375,413
13,8.245117188,414
13,7.904296875,415
13,8.245117188,416
13,8.5859375,417
13,8.926757812,418
13,9.267578125,419
13,9.584960937,420
13,9.301757813,421
13,8.973632813,422
13,8.643554688,423
13,8.313476563,424
13,7.983398437,425
13,8.313476563,426
13,8.643554688,427
13,8.973632813,428
13,9.303710938,429
13,9.620117187,430
13,9.337890625,431
13,9.026367188,432
13,8.712890625,433
13,8.399414063,434
13,8.0859375,435
13,8.399414063,436
13,8.712890625,437
13,9.026367188,438
13,9.33984375,439
13,9.607421875,440
13,9.315429688,441
13,8.997070313,442
13,8.67578125,443
13,8.354492187,444
13,8.033203125,445
13,8.354492187,446
13,8.67578125,447
13,8.997070313,448
13,9.318359375,449
13,9.603515625,450
13,9.3203125,451
13,9.001953125,452
13,8.682617188,453
13,8.36328125,454
13,8.043945313,455
13,8.36328125,456
13,8.682617188,457
13,9.001953125,458
13,9.321289062,459
13,9.598632812,460
13,9.315429688,461
13,9,462
13,8.682617188,463
13,8.365234375,464
13,8.047851562,465
13,8.365234375,466
13,8.682617188,467
13,9,468
13,9.317382813,469
13,9.561523438,470
13,9.259765625,471
13,8.921875,472
13,8.580078125,473
13,8.23828125,474
13,7.896484375,475
13,8.23828125,476
13,8.580078125,477
13,8.921875,478
13,9.263671875,479
13,9.604492187,480
13,9.356445313,481
13,9.064453125,482
13,8.768554687,483
13,8.47265625,484
13,8.176757813,485
13,8.47265625,486
13,8.768554687,487
13,9.064453125,488
13,9.360351562,489
13,9.586914063,490
13,9.306640625,491
13,8.981445312,492
13,8.655273437,493
13,8.329101563,494
13,8.002929687,495
13,8.329101563,496
13,8.655273437,497
13,8.981445312,498
13,9.307617187,499
13,9.600585938,500
14,5,1
14,5.498046875,2
14,6.067382812,3
14,6.69921875,4
14,7.403320313,5
14,8.103515625,6
14,8.552734375,7
14,8.869140625,8
14,9.083007813,9
14,8.954101562,10
14,8.711914063,11
14,8.509765625,12
14,8.337890625,13
14,8.197265625,14
14,8.118164062,15
14,8.077148437,16
14,8.099609375,17
14,8.192382813,18
14,8.345703125,19
14,8.397460938,20
14,8.297851563,21
14,8.16796875,22
14,8.053710938,23
14,7.958007812,24
14,7.88671875,25
14,7.860351562,26
14,7.943359375,27
14,8.098632812,28
14,8.258789062,29
14,8.370117188,30
14,8.25390625,31
14,8.194335937,32
14,8.10546875,33
14,8.03515625,34
14,7.9375,35
14,7.950195313,36
14,8.008789063,37
14,8.159179688,38
14,8.352539062,39
14,8.4296875,40
14,8.309570312,41
14,8.15234375,42
14,8.0234375,43
14,7.897460938,44
14,7.84765625,45
14,7.828125,46
14,7.946289062,47
14,8.083984375,48
14,8.286132813,49
14,8.397460938,50
14,8.271484375,51
14,8.13671875,52
14,8.032226562,53
14,7.927734375,54
14,7.923828125,55
14,7.942382813,56
14,8.004882812,57
14,8.161132812,58
14,8.331054687,59
14,8.40234375,60
14,8.25390625,61
14,8.127929688,62
14,8.008789062,63
14,7.92578125,64
14,7.859375,65
14,7.90625,66
14,8.024414063,67
14,8.19140625,68
14,8.366210938,69
14,8.420898438,70
14,8.254882812,71
14,8.115234375,72
14,7.946289062,73
14,7.818359375,74
14,7.801757813,75
14,7.828125,76
14,7.897460938,77
14,8.05859375,78
14,8.276367187,79
14,8.326171875,80
14,8.182617187,81
14,8.033203125,82
14,7.892578125,83
14,7.78515625,84
14,7.76953125,85
14,7.793945313,86
14,7.903320313,87
14,8.091796875,88
14,8.26953125,89
14,8.283203125,90
14,8.116210937,91
14,7.9453125,92
14,7.751953125,93
14,7.658203125,94
14,7.608398438,95
14,7.659179687,96
14,7.795898438,97
14,7.98828125,98
14,8.15234375,99
14,8.1484375,100
14,7.954101563,101
14,7.818359375,102
14,7.640625,103
14,7.569335937,104
14,7.499023437,105
14,7.547851563,106
14,7.678710938,107
14,7.830078125,108
14,8.040039063,109
14,8.08203125,110
14,7.938476562,111
14,7.817382813,112
14,7.690429687,113
14,7.638671875,114
14,7.633789062,115
14,7.668945312,116
14,7.8359375,117
14,8.017578125,118
14,8.236328125,119
14,8.296875,120
14,8.130859375,121
14,8.010742188,122
14,7.872070313,123
14,7.791015625,124
14,7.795898438,125
14,7.87890625,126
14,7.989257812,127
14,8.109375,128
14,8.283203125,129
14,8.284179687,130
14,8.08984375,131
14,7.94140625,132
14,7.758789063,133
14,7.666015625,134
14,7.661132812,135
14,7.702148437,136
14,7.905273438,137
14,8.095703125,138
14,8.24609375,139
14,8.228515625,140
14,8.048828125,141
14,7.91796875,142
14,7.779296875,143
14,7.657226563,144
14,7.650390625,145
14,7.702148437,146
14,7.872070313,147
14,8.041015625,148
14,8.1796875,149
14,8.166992187,150
14,8.006835937,151
14,7.833007812,152
14,7.7421875,153
14,7.727539062,154
14,7.670898437,155
14,7.737304688,156
14,7.883789062,157
14,8.114257812,158
14,8.298828125,159
14,8.333007813,160
14,8.149414063,161
14,7.96875,162
14,7.81640625,163
14,7.698242187,164
14,7.678710938,165
14,7.73828125,166
14,7.896484375,167
14,8.05859375,168
14,8.203125,169
14,8.169921875,170
14,7.930664063,171
14,7.70703125,172
14,7.561523438,173
14,7.486328125,174
14,7.494140625,175
14,7.538085937,176
14,7.693359375,177
14,7.865234375,178
14,8.020507813,179
14,8.010742188,180
14,7.8203125,181
14,7.666992188,182
14,7.541992187,183
14,7.451171875,184
14,7.501953125,185
14,7.568359375,186
14,7.75390625,187
14,7.905273437,188
14,8.120117187,189
14,8.145507812,190
14,7.995117188,191
14,7.82421875,192
14,7.689453125,193
14,7.6640625,194
14,7.673828125,195
14,7.74609375,196
14,7.879882813,197
14,8.020507812,198
14,8.19140625,199
14,8.17578125,200
14,7.970703125,201
14,7.7578125,202
14,7.624023438,203
14,7.545898438,204
14,7.528320312,205
14,7.630859375,206
14,7.775390625,207
14,7.98828125,208
14,8.193359375,209
14,8.185546875,210
14,7.982421875,211
14,7.774414062,212
14,7.6328125,213
14,7.555664063,214
14,7.595703125,215
14,7.631835937,216
14,7.807617188,217
14,7.977539063,218
14,8.155273438,219
14,8.130859375,220
14,7.90234375,221
14,7.711914062,222
14,7.586914062,223
14,7.533203125,224
14,7.553710938,225
14,7.5625,226
14,7.71484375,227
14,7.879882813,228
14,8.060546875,229
14,8.07421875,230
14,7.872070313,231
14,7.671875,232
14,7.501953125,233
14,7.426757813,234
14,7.443359375,235
14,7.564453125,236
14,7.731445313,237
14,7.930664063,238
14,8.129882813,239
14,8.115234375,240
14,7.911132812,241
14,7.671875,242
14,7.465820313,243
14,7.362304688,244
14,7.452148437,245
14,7.499023438,246
14,7.689453125,247
14,7.870117188,248
14,8.03125,249
14,8.053710938,250
14,7.930664063,251
14,7.797851562,252
14,7.701171875,253
14,7.612304687,254
14,7.678710937,255
14,7.741210937,256
14,7.946289062,257
14,8.123046875,258
14,8.256835937,259
14,8.197265625,260
14,7.94140625,261
14,7.73828125,262
14,7.533203125,263
14,7.423828125,264
14,7.431640625,265
14,7.571289062,266
14,7.748046875,267
14,7.947265625,268
14,8.114257813,269
14,8.07421875,270
14,7.885742187,271
14,7.723632812,272
14,7.5859375,273
14,7.571289062,274
14,7.615234375,275
14,7.720703125,276
14,7.87890625,277
14,8.055664063,278
14,8.1875,279
14,8.123046875,280
14,7.889648437,281
14,7.690429687,282
14,7.556640625,283
14,7.487304688,284
14,7.522460937,285
14,7.631835937,286
14,7.779296875,287
14,7.985351563,288
14,8.16015625,289
14,8.172851563,290
14,7.9296875,291
14,7.69140625,292
14,7.568359375,293
14,7.489257813,294
14,7.52734375,295
14,7.63671875,296
14,7.818359375,297
14,7.971679687,298
14,8.162109375,299
14,8.099609375,300
14,7.870117187,301
14,7.712890625,302
14,7.530273438,303
14,7.51171875,304
14,7.560546875,305
14,7.681640625,306
14,7.811523437,307
14,7.967773438,308
14,8.15234375,309
14,8.020507813,310
14,7.756835938,311
14,7.538085938,312
14,7.358398438,313
14,7.3046875,314
14,7.321289062,315
14,7.448242187,316
14,7.640625,317
14,7.883789062,318
14,8.047851563,319
14,8.009765625,320
14,7.790039062,321
14,7.584960938,322
14,7.452148438,323
14,7.375976562,324
14,7.3515625,325
14,7.4609375,326
14,7.588867187,327
